user_id,item_idx,asin,interaction_type,weight,timestamp
117,3196,B08P2V6DNX,view,1.0,2025-03-09 08:31:00
117,2308,B0C5TBPZ19,view,1.0,2025-02-21 22:20:00
117,3444,B0BPSH1SFR,purchase,5.0,2025-01-29 14:27:00
117,495,B0CJYH1VDV,view,1.0,2025-03-08 11:35:00
117,63,B0CK1JX3F6,view,1.0,2025-01-21 01:25:00
117,4456,B0C8MBWV5L,view,1.0,2025-01-29 08:13:00
117,152,B0BN93N5MX,purchase,5.0,2025-01-18 04:59:00
117,774,B0CJ6NJVQC,view,1.0,2025-01-19 15:18:00
117,467,B0C697XC1P,view,1.0,2025-02-19 10:54:00
117,152,B0BN93N5MX,purchase,5.0,2025-01-21 15:57:00
117,1338,B09WRJTDBS,view,1.0,2025-01-12 22:13:00
117,4912,B097TMNGNP,view,1.0,2025-01-25 16:11:00
117,774,B0CJ6NJVQC,view,1.0,2025-02-22 06:07:00
117,308,B0CBWQLXPV,purchase,5.0,2025-02-02 09:21:00
118,2872,B0CHS5HV37,view,1.0,2025-01-03 03:36:00
118,3190,B07CRFL7X7,view,1.0,2025-03-26 21:44:00
118,855,B08H5JSH33,view,1.0,2025-01-23 01:27:00
118,22,B0CHP9QMZX,view,1.0,2025-01-06 00:21:00
118,1495,B0B9JG5YSH,view,1.0,2025-02-24 04:41:00
118,4881,B07P753WWV,view,1.0,2025-02-10 23:47:00
118,3540,B09YM2HCJ1,view,1.0,2025-01-30 20:46:00
118,4427,B09Y9CWW7G,view,1.0,2025-03-04 13:53:00
118,3880,B0CKMMLL4H,view,1.0,2025-02-27 17:46:00
118,951,B07TSDT453,click,2.0,2025-03-11 19:37:00
118,22,B0CHP9QMZX,view,1.0,2025-03-30 22:12:00
118,22,B0CHP9QMZX,click,2.0,2025-02-07 19:26:00
118,951,B07TSDT453,view,1.0,2025-01-01 18:31:00
118,3211,B0BNNXLRZK,click,2.0,2025-03-30 19:49:00
118,4798,B0CJ9JKW1L,view,1.0,2025-03-11 21:30:00
118,4708,B0CJDTD82Z,view,1.0,2025-03-21 07:27:00
118,2429,B08DV4PL3Q,purchase,5.0,2025-01-04 06:42:00
118,3638,B01N1Q2QMR,view,1.0,2025-01-23 04:40:00
118,1259,B0966NMB2H,click,2.0,2025-01-26 02:51:00
118,823,B0C4YHYG27,view,1.0,2025-03-16 10:35:00
118,1259,B0966NMB2H,view,1.0,2025-03-31 12:29:00
118,1453,B092C6YHHC,click,2.0,2025-02-12 18:38:00
118,3880,B0CKMMLL4H,view,1.0,2025-01-13 09:17:00
118,609,B08WHF6HW2,view,1.0,2025-01-24 19:21:00
118,4881,B07P753WWV,purchase,5.0,2025-01-01 10:40:00
118,3880,B0CKMMLL4H,view,1.0,2025-02-13 18:16:00
118,4798,B0CJ9JKW1L,click,2.0,2025-02-10 09:52:00
118,3997,B0CB9YH9LB,view,1.0,2025-01-19 17:17:00
118,951,B07TSDT453,purchase,5.0,2025-03-27 11:08:00
118,1978,B085NR9Y3Z,view,1.0,2025-03-03 18:47:00
118,3997,B0CB9YH9LB,view,1.0,2025-03-30 14:42:00
118,609,B08WHF6HW2,view,1.0,2025-03-11 04:06:00
118,4881,B07P753WWV,view,1.0,2025-03-30 08:19:00
118,630,B08DV49ZQX,view,1.0,2025-02-07 01:56:00
118,3785,B01LZ9UHT0,click,2.0,2025-01-01 15:32:00
118,4631,B000YBR8KA,click,2.0,2025-03-05 02:41:00
118,498,B08ZCG9LNH,view,1.0,2025-02-12 08:42:00
118,352,B018JR4T7U,purchase,5.0,2025-02-26 15:40:00
118,174,B07N3YBBJM,purchase,5.0,2025-01-24 13:03:00
118,3278,B084DV7KST,click,2.0,2025-03-25 02:38:00
118,614,B0CHFDRDS2,view,1.0,2025-02-06 00:21:00
118,614,B0CHFDRDS2,view,1.0,2025-01-08 11:29:00
118,1888,B07ZHK175R,click,2.0,2025-02-03 16:31:00
118,2346,B00VPGHXL2,view,1.0,2025-01-19 13:39:00
118,4064,B09GYTN1P3,view,1.0,2025-01-15 00:30:00
118,23,B0BXD3B4BV,view,1.0,2025-03-03 14:42:00
118,999,B09TZFS3N3,view,1.0,2025-02-26 22:06:00
118,833,B094Z91Y4L,view,1.0,2025-01-28 04:14:00
118,3211,B0BNNXLRZK,view,1.0,2025-01-01 09:58:00
118,1259,B0966NMB2H,view,1.0,2025-01-13 18:09:00
118,3638,B01N1Q2QMR,view,1.0,2025-01-31 07:58:00
119,4950,B01M1I35KM,click,2.0,2025-01-03 19:37:00
119,2407,B083VY1RZH,view,1.0,2025-03-24 18:05:00
119,2504,B0BFJ3HW4R,view,1.0,2025-03-05 10:51:00
119,3980,B0BZ5ZNH6B,view,1.0,2025-02-01 12:27:00
119,2169,B08PZG4RYY,view,1.0,2025-03-05 00:08:00
119,519,B0000722LF,purchase,5.0,2025-01-01 17:45:00
119,2455,B07J6SHCW4,click,2.0,2025-02-16 06:21:00
119,1787,B0BLRZWMV3,click,2.0,2025-01-28 20:01:00
119,2504,B0BFJ3HW4R,view,1.0,2025-03-13 11:20:00
119,4974,B0CFL7DG9N,click,2.0,2025-01-11 15:49:00
119,296,B0B7BD38H9,view,1.0,2025-02-21 18:41:00
119,3856,B07PNB43BV,click,2.0,2025-01-05 01:16:00
119,3171,B0BQZRHPWB,view,1.0,2025-01-11 22:00:00
119,519,B0000722LF,click,2.0,2025-02-14 01:12:00
119,3885,B08LD98CKR,click,2.0,2025-01-29 13:53:00
119,4950,B01M1I35KM,click,2.0,2025-03-02 04:10:00
119,4676,B0B421NSRB,click,2.0,2025-01-06 14:48:00
119,3950,B09CTD8XZV,view,1.0,2025-02-10 08:06:00
119,4296,B0BVY6P9S2,click,2.0,2025-03-18 01:45:00
119,1145,B0BCVN12W1,purchase,5.0,2025-03-02 03:04:00
119,2407,B083VY1RZH,view,1.0,2025-03-18 09:48:00
119,1245,B07K1XHHQR,purchase,5.0,2025-03-29 21:20:00
119,1752,B0C32MN7LY,click,2.0,2025-02-20 02:50:00
119,4940,B0BZVRH9SX,view,1.0,2025-01-19 17:53:00
119,4992,B0BBFV1N5F,purchase,5.0,2025-01-12 14:57:00
119,3950,B09CTD8XZV,click,2.0,2025-02-26 08:28:00
119,4950,B01M1I35KM,purchase,5.0,2025-01-16 06:41:00
119,1128,B0C5WNM6F2,view,1.0,2025-02-16 09:58:00
119,519,B0000722LF,purchase,5.0,2025-02-06 12:41:00
119,4601,B0BD5JCR52,click,2.0,2025-02-06 08:29:00
119,2352,B0B4C145L2,click,2.0,2025-02-06 06:39:00
119,2942,B00Y5S0CDS,purchase,5.0,2025-03-03 21:26:00
119,4953,B018XOY7BW,click,2.0,2025-01-09 06:21:00
119,243,B0BPRFLGM3,click,2.0,2025-03-21 02:15:00
119,368,B09ZQP49L1,view,1.0,2025-03-13 02:47:00
119,4658,B07FKFVTF9,view,1.0,2025-03-12 11:38:00
119,253,B07X32KSMY,purchase,5.0,2025-03-30 11:54:00
119,4800,B01D4YJZYK,view,1.0,2025-03-29 12:41:00
119,3171,B0BQZRHPWB,click,2.0,2025-02-20 01:41:00
119,3431,B0BK951L8P,click,2.0,2025-02-23 09:57:00
119,332,B0BF51YWRY,view,1.0,2025-02-24 03:46:00
119,53,B093HCRDWM,click,2.0,2025-03-05 16:29:00
119,3233,B0BVQKC1T2,view,1.0,2025-02-27 05:13:00
119,3431,B0BK951L8P,click,2.0,2025-02-19 08:11:00
119,2540,B001CMUJQA,purchase,5.0,2025-03-23 23:40:00
119,3612,B004GIV1AA,view,1.0,2025-03-15 21:42:00
119,3145,B0BMFVVSSG,click,2.0,2025-01-03 03:55:00
119,1128,B0C5WNM6F2,view,1.0,2025-02-16 03:53:00
119,1024,B07M7KZ65P,view,1.0,2025-02-19 19:46:00
119,1096,B09JZY8C9J,click,2.0,2025-02-27 11:06:00
119,3171,B0BQZRHPWB,click,2.0,2025-03-23 09:39:00
119,4940,B0BZVRH9SX,view,1.0,2025-01-02 19:53:00
119,3856,B07PNB43BV,view,1.0,2025-02-28 05:15:00
119,243,B0BPRFLGM3,view,1.0,2025-01-27 09:58:00
119,174,B07N3YBBJM,view,1.0,2025-03-01 17:45:00
119,4950,B01M1I35KM,click,2.0,2025-02-24 04:04:00
119,104,B08JM2P6Q7,click,2.0,2025-02-20 16:08:00
119,3171,B0BQZRHPWB,view,1.0,2025-02-22 20:16:00
120,4155,B0CF4QWQSQ,purchase,5.0,2025-02-21 04:35:00
120,4888,B0C4TX4BRX,click,2.0,2025-03-08 03:53:00
120,1290,B0855Y3LB9,click,2.0,2025-01-20 20:30:00
120,2824,B006JHRZWO,view,1.0,2025-01-05 06:56:00
120,250,B0BK8RXQ4C,view,1.0,2025-02-07 07:51:00
120,2176,B09B7FCCT3,purchase,5.0,2025-02-01 15:55:00
120,1203,B09MM1WKVT,click,2.0,2025-01-06 16:27:00
120,3182,B0BHJK35YL,click,2.0,2025-03-03 04:10:00
120,1370,B0719VYXB5,click,2.0,2025-03-03 12:19:00
120,3096,B0CCT6FC68,click,2.0,2025-03-17 03:41:00
120,3567,B073PJKNVW,click,2.0,2025-02-12 05:56:00
120,1681,B08JZ8NWKB,click,2.0,2025-02-02 23:03:00
120,2687,B0CGXQPTNX,click,2.0,2025-03-29 13:29:00
120,3182,B0BHJK35YL,click,2.0,2025-01-16 14:58:00
120,1883,B07G8QM25G,click,2.0,2025-01-03 06:38:00
120,1258,B09HN4PFFH,view,1.0,2025-01-25 11:22:00
120,4875,B08SC62WRD,click,2.0,2025-02-24 08:44:00
120,2778,B0CB3LV3JL,purchase,5.0,2025-01-20 20:46:00
120,4128,B096VNJCV9,view,1.0,2025-01-29 12:35:00
120,905,B07N4PGS3B,click,2.0,2025-02-08 16:42:00
120,4973,B0BXYT8L6F,click,2.0,2025-02-23 18:42:00
121,2713,B086H24F5F,click,2.0,2025-03-01 02:23:00
121,2596,B003UI3M2W,view,1.0,2025-03-15 18:56:00
121,2038,B000PGQ3I2,view,1.0,2025-01-03 03:46:00
121,4129,B00JEZV53I,click,2.0,2025-01-21 01:13:00
121,891,B07KRTFP8Z,view,1.0,2025-02-13 13:54:00
121,656,B06XCF835G,view,1.0,2025-01-01 22:21:00
121,1219,B0C27XF3W9,view,1.0,2025-03-22 08:04:00
121,4430,B0CJ32LYD5,click,2.0,2025-01-11 23:07:00
121,2345,B07MD72XQF,view,1.0,2025-01-31 21:13:00
121,4497,B07VVB7DSK,view,1.0,2025-03-12 17:43:00
121,4247,B018GKD7E6,view,1.0,2025-03-06 03:08:00
121,4277,B07DKFKQN6,view,1.0,2025-01-18 14:19:00
121,1461,B09J1TRK5Y,click,2.0,2025-01-13 13:14:00
121,4430,B0CJ32LYD5,click,2.0,2025-03-08 17:34:00
121,1029,B08B52JLQY,view,1.0,2025-03-17 01:39:00
121,575,B09FHPMS44,view,1.0,2025-03-04 20:48:00
121,1346,B08XVTBC7V,click,2.0,2025-01-26 14:49:00
121,2061,B0BXPV45Q4,view,1.0,2025-03-18 08:41:00
121,907,B07BF8Z7N7,view,1.0,2025-02-02 14:46:00
121,4034,B0CCXQKH1X,click,2.0,2025-03-17 17:38:00
121,4133,B00TFWE75S,view,1.0,2025-02-27 08:50:00
121,2014,B0815255VW,purchase,5.0,2025-01-27 00:22:00
121,2900,B0CC2ZGN1R,click,2.0,2025-02-11 12:32:00
121,73,B01D0I21CI,view,1.0,2025-03-20 06:57:00
121,1346,B08XVTBC7V,view,1.0,2025-01-15 08:43:00
121,1073,B0713TH9TX,view,1.0,2025-01-14 03:23:00
121,1474,B0CDNWPTQQ,view,1.0,2025-03-22 12:16:00
121,845,B0BLC833N1,purchase,5.0,2025-03-14 17:15:00
121,2808,B09PLCQXDV,click,2.0,2025-02-25 20:40:00
121,4899,B0B5T8YSPS,view,1.0,2025-02-17 01:37:00
121,4630,B0BPWYH6GD,view,1.0,2025-02-06 10:08:00
121,278,B001G7P62S,click,2.0,2025-03-30 22:05:00
121,2808,B09PLCQXDV,click,2.0,2025-02-01 01:17:00
121,3188,B07ZQN1C16,purchase,5.0,2025-03-29 06:48:00
121,2540,B001CMUJQA,click,2.0,2025-03-09 12:00:00
121,3019,B07WMWB8GH,view,1.0,2025-01-30 16:06:00
121,2707,B07DQKKKRQ,view,1.0,2025-03-07 05:43:00
121,2540,B001CMUJQA,purchase,5.0,2025-01-09 16:17:00
122,2835,B0918MM7HT,click,2.0,2025-03-18 16:49:00
122,4865,B00YH2AXAE,purchase,5.0,2025-02-18 02:12:00
122,4339,B0CG24MKLK,view,1.0,2025-01-03 21:47:00
122,4083,B07FPKX8SQ,view,1.0,2025-03-20 07:44:00
122,788,B0C993KYPG,purchase,5.0,2025-02-10 19:19:00
122,4369,B07DSBQPQR,click,2.0,2025-03-24 19:09:00
122,2883,B09L8PMZ1Z,view,1.0,2025-01-29 04:27:00
122,1411,B08S7MYVSF,view,1.0,2025-01-04 22:13:00
122,685,B0B76LMHHM,purchase,5.0,2025-03-05 19:27:00
122,665,B09SDN82WR,view,1.0,2025-02-27 06:41:00
122,749,B0CJVQ2DLP,purchase,5.0,2025-01-05 09:14:00
122,3951,B0BN6XHCCD,view,1.0,2025-01-24 20:30:00
122,3992,B0BSFN21M1,click,2.0,2025-01-09 03:53:00
122,4953,B018XOY7BW,view,1.0,2025-03-13 01:56:00
122,1411,B08S7MYVSF,purchase,5.0,2025-03-03 11:55:00
122,2835,B0918MM7HT,view,1.0,2025-01-16 16:53:00
122,4820,B01MQONGAM,click,2.0,2025-02-09 06:30:00
122,1748,B00KF56G4E,view,1.0,2025-02-05 18:27:00
122,4219,B07WFCC543,click,2.0,2025-03-05 01:30:00
122,1653,B0BHZMWX4Y,view,1.0,2025-02-27 11:59:00
122,3149,B07PLLLJJ8,view,1.0,2025-01-09 01:33:00
122,4961,B0BKLF7FVF,click,2.0,2025-01-06 05:53:00
122,4080,B09MFDLY1Y,view,1.0,2025-01-11 03:13:00
122,3800,B0BNK32Q62,view,1.0,2025-03-29 10:47:00
122,1172,B08VGPMZLJ,click,2.0,2025-03-10 11:02:00
122,2372,B09ZB5TGM2,click,2.0,2025-03-02 18:32:00
122,765,B09J23RD2B,view,1.0,2025-01-29 20:17:00
122,4366,B082J8NRMR,click,2.0,2025-01-26 17:43:00
122,478,B07FR624N2,view,1.0,2025-02-10 02:33:00
122,2180,B0BNJMQJQN,view,1.0,2025-03-15 12:05:00
122,4865,B00YH2AXAE,view,1.0,2025-01-30 07:09:00
122,3758,B0BWFSJQXB,click,2.0,2025-02-05 07:58:00
122,2685,B07K2DH5Y3,view,1.0,2025-03-04 17:12:00
123,3923,B0BTDLWVBS,purchase,5.0,2025-01-05 19:11:00
123,1476,B0BLV2911P,purchase,5.0,2025-02-18 17:42:00
123,4001,B00M1RHFLC,view,1.0,2025-03-24 15:54:00
123,1208,B07BQH53LN,view,1.0,2025-03-28 11:29:00
123,3899,B013SUUIFA,view,1.0,2025-03-04 14:43:00
123,4890,B005SOJD8I,click,2.0,2025-02-28 13:10:00
123,1930,B0B71JVWBG,view,1.0,2025-03-25 12:42:00
123,1476,B0BLV2911P,view,1.0,2025-03-31 11:57:00
123,2867,B0C5LMD71L,click,2.0,2025-02-08 13:51:00
123,4001,B00M1RHFLC,view,1.0,2025-02-12 10:19:00
123,2606,B08WMSDY56,purchase,5.0,2025-03-10 01:03:00
123,3923,B0BTDLWVBS,purchase,5.0,2025-01-26 08:00:00
123,3233,B0BVQKC1T2,view,1.0,2025-03-24 15:32:00
123,2538,B0BNBB84R4,purchase,5.0,2025-03-11 02:59:00
123,2166,B07H7PD75V,view,1.0,2025-02-10 07:46:00
123,4985,B091NBCBLM,click,2.0,2025-03-02 03:02:00
123,478,B07FR624N2,view,1.0,2025-03-15 17:07:00
123,4638,B07Z9836X6,view,1.0,2025-03-01 09:58:00
123,4576,B0C1BLM68M,view,1.0,2025-02-11 20:32:00
123,4918,B01IZUDBBG,view,1.0,2025-03-07 11:32:00
124,2123,B09Q6BCH8Q,view,1.0,2025-01-14 21:28:00
124,451,B07574THHV,click,2.0,2025-01-05 20:44:00
124,4704,B0B6NMB9S1,view,1.0,2025-02-20 12:25:00
124,2035,B0886RL2F7,view,1.0,2025-03-19 23:41:00
124,4128,B096VNJCV9,view,1.0,2025-02-16 07:20:00
124,1965,B0C62KRG7W,click,2.0,2025-01-15 13:24:00
124,2123,B09Q6BCH8Q,purchase,5.0,2025-01-31 06:50:00
124,4611,B09QGNT1B8,view,1.0,2025-02-26 17:50:00
124,1780,B08XWKS74B,view,1.0,2025-01-10 06:57:00
124,24,B0B1H39KQD,view,1.0,2025-01-22 08:35:00
124,3412,B09B7NDFK6,click,2.0,2025-01-22 11:30:00
124,2123,B09Q6BCH8Q,click,2.0,2025-03-22 19:10:00
124,1972,B0CC9PTQ9K,purchase,5.0,2025-02-14 12:10:00
124,358,B0B7TD9G7X,view,1.0,2025-02-04 05:57:00
124,2123,B09Q6BCH8Q,purchase,5.0,2025-02-08 17:35:00
124,1603,B07P48HF3B,view,1.0,2025-01-17 20:03:00
124,1219,B0C27XF3W9,view,1.0,2025-02-11 12:11:00
124,2092,B0C1NSB44K,click,2.0,2025-03-15 20:00:00
124,4545,B016ILYQI6,click,2.0,2025-01-19 05:06:00
124,4284,B08XN7MBYB,click,2.0,2025-03-23 06:42:00
124,2123,B09Q6BCH8Q,view,1.0,2025-01-02 04:36:00
124,1340,B0BXPZSV39,view,1.0,2025-02-13 12:21:00
124,563,B07NP29FKM,click,2.0,2025-03-19 04:19:00
124,4140,B07RQWMHQ1,purchase,5.0,2025-03-22 15:56:00
124,4218,B0B4HJ5XF4,click,2.0,2025-02-20 06:26:00
124,4140,B07RQWMHQ1,click,2.0,2025-01-13 20:01:00
124,2041,B0C9JDLF1M,view,1.0,2025-03-18 13:59:00
124,2313,B0822QJG5X,view,1.0,2025-01-18 17:16:00
124,4349,B0B76JZ5CR,purchase,5.0,2025-01-19 23:18:00
124,1088,B084NTWDDD,click,2.0,2025-02-28 05:16:00
124,2950,B09NDRMR29,purchase,5.0,2025-01-26 19:20:00
124,2176,B09B7FCCT3,view,1.0,2025-03-03 02:47:00
124,358,B0B7TD9G7X,click,2.0,2025-03-10 16:20:00
124,3713,B08DFXHWY2,click,2.0,2025-02-13 16:25:00
124,2120,B0C1C68RYM,purchase,5.0,2025-03-10 01:15:00
124,3863,B01B4LKIPA,purchase,5.0,2025-01-06 04:00:00
124,846,B09VY1PJYK,click,2.0,2025-03-15 19:10:00
124,1445,B01MTEFO69,click,2.0,2025-02-06 21:55:00
124,4988,B07KC1W877,view,1.0,2025-01-02 05:21:00
124,1435,B097NZCJNK,view,1.0,2025-03-04 09:32:00
124,3126,B09GMS29H9,click,2.0,2025-01-14 07:25:00
124,3899,B013SUUIFA,view,1.0,2025-02-18 15:43:00
125,2577,B08P5YMWXP,purchase,5.0,2025-02-15 10:12:00
125,1374,B00BHRG23E,view,1.0,2025-03-10 14:10:00
125,4915,B0BDGCD8G2,view,1.0,2025-03-10 17:50:00
125,4520,B00TNAN1V8,view,1.0,2025-01-24 11:38:00
125,2345,B07MD72XQF,view,1.0,2025-03-28 07:21:00
125,1783,B009YFFCLO,click,2.0,2025-01-10 10:04:00
125,2894,B0BSHTQNP7,click,2.0,2025-01-25 13:46:00
125,1616,B06WD1FD7Y,purchase,5.0,2025-03-08 12:18:00
125,1641,B00IAOLP3E,click,2.0,2025-03-02 01:55:00
125,3543,B07TRWBXZV,purchase,5.0,2025-03-22 01:49:00
125,1632,B0BY91F848,view,1.0,2025-02-08 05:45:00
125,3495,B08P856BZ4,view,1.0,2025-01-19 11:08:00
125,3555,B09D9YZVNV,view,1.0,2025-01-30 13:32:00
125,649,B01LZXE2DG,view,1.0,2025-03-11 09:58:00
125,3543,B07TRWBXZV,click,2.0,2025-02-22 04:01:00
125,828,B0B4YGDZBF,view,1.0,2025-02-04 13:21:00
125,3006,B07VLWHCY7,view,1.0,2025-02-02 06:42:00
125,4520,B00TNAN1V8,view,1.0,2025-02-09 22:32:00
125,1722,B0CBK8BW4L,view,1.0,2025-03-05 20:28:00
125,536,B08MF48WPK,purchase,5.0,2025-03-26 18:30:00
125,1933,B0BQQJQJ24,view,1.0,2025-03-15 03:20:00
125,4630,B0BPWYH6GD,view,1.0,2025-01-02 22:30:00
125,2313,B0822QJG5X,click,2.0,2025-03-07 05:06:00
125,2577,B08P5YMWXP,click,2.0,2025-03-10 23:00:00
125,547,B00BN4BF4W,click,2.0,2025-02-01 23:01:00
125,947,B0BLRP1MMS,click,2.0,2025-02-22 11:08:00
125,2876,B09VT9RMNQ,purchase,5.0,2025-02-25 02:18:00
125,2577,B08P5YMWXP,view,1.0,2025-01-27 06:29:00
125,3153,B00BVO9DRK,click,2.0,2025-02-16 13:47:00
125,1374,B00BHRG23E,view,1.0,2025-03-04 09:46:00
125,1448,B08CTDHJPH,view,1.0,2025-02-07 00:47:00
125,2920,B08Z39P7NF,view,1.0,2025-02-22 09:22:00
125,1575,B00U9PKJ8O,view,1.0,2025-02-26 17:35:00
125,3724,B0C2VLL36N,purchase,5.0,2025-03-29 14:29:00
125,2843,B079LFVBP1,click,2.0,2025-02-16 05:58:00
125,3973,B000LRH55K,view,1.0,2025-03-02 07:35:00
125,4915,B0BDGCD8G2,view,1.0,2025-01-21 16:22:00
125,658,B0CB941RPH,purchase,5.0,2025-02-15 03:29:00
126,2666,B0B4SCX3G5,view,1.0,2025-01-19 09:36:00
126,935,B0BZRNPYHB,click,2.0,2025-02-08 19:06:00
126,4711,B0B6W3XMYN,click,2.0,2025-02-13 01:49:00
126,1032,B0B4W8PY57,view,1.0,2025-01-28 21:02:00
126,648,B0B14K3WV3,click,2.0,2025-01-25 11:06:00
126,4793,B08C7LL7F7,view,1.0,2025-03-09 00:14:00
126,2876,B09VT9RMNQ,view,1.0,2025-03-01 05:12:00
126,4515,B0C7BY6YV3,click,2.0,2025-03-16 05:04:00
126,1595,B09VC6MSZH,click,2.0,2025-01-24 06:21:00
126,4515,B0C7BY6YV3,view,1.0,2025-01-25 16:15:00
126,3231,B08R9W3W2J,click,2.0,2025-01-17 03:35:00
126,4810,B01CSJ0RX0,purchase,5.0,2025-03-23 15:31:00
126,4665,B01M8LBDWP,view,1.0,2025-02-13 01:28:00
126,259,B0C8H5WVRX,view,1.0,2025-02-18 00:20:00
126,412,B08GKRGXSH,purchase,5.0,2025-01-16 20:13:00
126,2674,B00IJBFM8M,purchase,5.0,2025-02-22 01:56:00
126,1179,B0B5G9GB27,click,2.0,2025-03-22 05:16:00
126,1032,B0B4W8PY57,view,1.0,2025-03-29 07:22:00
126,3231,B08R9W3W2J,view,1.0,2025-03-10 04:22:00
126,4755,B0B599PBBK,view,1.0,2025-03-31 09:41:00
126,1090,B0BKZW162G,click,2.0,2025-02-27 11:06:00
126,3231,B08R9W3W2J,view,1.0,2025-01-07 21:13:00
126,421,B07VG97LQK,view,1.0,2025-01-22 15:34:00
126,735,B09GK9BY5H,view,1.0,2025-02-12 00:33:00
126,1538,B07R186ZMT,click,2.0,2025-01-12 09:06:00
126,2507,B0B4SDN7FX,click,2.0,2025-03-02 05:16:00
126,42,B0842RWWHB,view,1.0,2025-03-06 06:19:00
126,4790,B07YYLWGB9,click,2.0,2025-02-24 11:38:00
126,2562,B0CJVFWPX9,view,1.0,2025-02-09 13:43:00
126,3450,B0BG6444GB,view,1.0,2025-03-19 22:08:00
126,1560,B07T8GMLT6,view,1.0,2025-02-27 19:31:00
126,732,B0001TO3NA,click,2.0,2025-02-26 12:57:00
126,770,B07K6RY6YS,view,1.0,2025-02-26 23:56:00
126,1549,B015HIH3ZO,view,1.0,2025-03-30 00:20:00
126,935,B0BZRNPYHB,view,1.0,2025-01-17 07:37:00
126,3558,B0B5GV2RYM,view,1.0,2025-01-14 15:04:00
127,4100,B0B8RTLNNT,view,1.0,2025-01-22 10:40:00
127,743,B0CK5LF2QV,view,1.0,2025-01-18 07:02:00
127,3310,B0BWTF1ZWD,click,2.0,2025-01-01 20:47:00
127,3677,B0BXHFV674,click,2.0,2025-03-07 02:14:00
127,1005,B0CJQPNJXH,view,1.0,2025-02-07 04:05:00
127,2614,B089WBX6FV,click,2.0,2025-01-25 22:45:00
127,4232,B0CJ3GD7H5,view,1.0,2025-02-06 11:36:00
127,4232,B0CJ3GD7H5,click,2.0,2025-03-17 05:55:00
127,3636,B0BWTHN8HP,view,1.0,2025-03-12 13:00:00
127,866,B0CG875WST,view,1.0,2025-02-08 09:50:00
127,3370,B0B4H48KV1,view,1.0,2025-03-21 14:17:00
127,3301,B0B9G71Q9W,purchase,5.0,2025-02-02 18:37:00
127,866,B0CG875WST,view,1.0,2025-03-06 07:24:00
127,1265,B0BY5DTY58,view,1.0,2025-03-21 10:21:00
127,4247,B018GKD7E6,view,1.0,2025-02-07 23:12:00
127,2725,B002QWKTRY,purchase,5.0,2025-03-06 08:56:00
127,3203,B0CJN53D2S,view,1.0,2025-03-23 03:00:00
127,3497,B0BX36Y2H1,click,2.0,2025-01-31 17:36:00
127,579,B01EYSA8F0,click,2.0,2025-03-07 15:52:00
127,795,B0CJ6SXHL1,view,1.0,2025-01-21 18:47:00
127,3677,B0BXHFV674,click,2.0,2025-02-04 00:02:00
127,4268,B0BX33WYGK,click,2.0,2025-02-14 10:03:00
127,1005,B0CJQPNJXH,view,1.0,2025-03-29 01:14:00
127,795,B0CJ6SXHL1,view,1.0,2025-01-02 02:42:00
127,3930,B0BPMNHJHS,purchase,5.0,2025-03-12 21:42:00
127,2373,B0BTKQYKBD,view,1.0,2025-03-26 10:21:00
127,3636,B0BWTHN8HP,view,1.0,2025-01-02 09:41:00
127,3855,B0BY5DVL1M,click,2.0,2025-03-10 23:09:00
127,4300,B0CK3RQKQP,view,1.0,2025-02-22 15:26:00
128,1164,B08ZCS7F1W,click,2.0,2025-02-24 17:21:00
128,4820,B01MQONGAM,view,1.0,2025-02-07 23:01:00
128,3648,B0CCMVZPKB,view,1.0,2025-01-09 14:31:00
128,1660,B0086D5D8M,view,1.0,2025-01-28 23:17:00
128,638,B07PBBZ15W,click,2.0,2025-02-01 20:38:00
128,4449,B077FVH6C2,view,1.0,2025-03-14 11:50:00
128,907,B07BF8Z7N7,view,1.0,2025-03-21 01:44:00
128,872,B08FD7RR4V,click,2.0,2025-01-02 00:48:00
128,1857,B07W44YQGB,purchase,5.0,2025-01-24 10:27:00
128,4432,B0BBRYFZ4V,click,2.0,2025-03-09 03:10:00
128,2454,B0BYM5VPXJ,purchase,5.0,2025-01-01 04:38:00
128,638,B07PBBZ15W,view,1.0,2025-01-12 15:07:00
128,3561,B091PHVJ23,purchase,5.0,2025-02-23 07:32:00
128,4580,B00A82JRGI,purchase,5.0,2025-03-30 21:05:00
128,1150,B09CGVJZVC,view,1.0,2025-03-30 06:17:00
128,1783,B009YFFCLO,view,1.0,2025-03-26 09:49:00
129,4769,B0839BN7NM,view,1.0,2025-03-25 02:04:00
129,2346,B00VPGHXL2,view,1.0,2025-01-27 04:40:00
129,314,B08FCPPC44,click,2.0,2025-02-14 01:01:00
129,814,B0C5DZLL7X,click,2.0,2025-01-15 00:30:00
129,1694,B083FQQJ66,click,2.0,2025-01-01 18:08:00
129,3212,B000IEMGGE,view,1.0,2025-01-12 22:25:00
129,3517,B01MQQ3CCZ,view,1.0,2025-03-02 10:30:00
129,1138,B09B7GYYN9,view,1.0,2025-02-07 17:38:00
129,1544,B094MLZW65,click,2.0,2025-03-13 19:42:00
129,4541,B07MYW4PFW,click,2.0,2025-02-01 03:40:00
129,417,B0B773SJ9L,purchase,5.0,2025-03-25 18:06:00
129,4541,B07MYW4PFW,view,1.0,2025-01-19 19:56:00
129,1073,B0713TH9TX,view,1.0,2025-02-07 18:49:00
